Model_Name,Dataset,DPSGD,Clipping_Strategy,Epsilon,Morphology,Operation,Kernel_Size,Learning_Rate,Batch_Size,Run_Number,Iterations,Training_Loss,Training_Time_Seconds,Max_Grad_Norm,Noise_Multiplier,Stage
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,open,9,0.0001,24,2,70,1.3767263889312744,251.7571170330048,1.5,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,open,9,0.0001,24,1,70,1.3512762784957886,246.993896484375,1.5,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,both,3,0.0001,24,1,70,1.296128273010254,248.5843224525452,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,both,3,0.0001,24,2,70,1.4475512504577637,245.604647397995,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,both,5,0.0001,24,1,70,1.3282086849212646,251.63253784179688,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,both,5,0.0001,24,2,70,1.3477771282196045,245.45726823806763,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,both,7,0.0001,24,1,70,1.4482982158660889,246.7409677505493,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,both,7,0.0001,24,2,70,1.3705110549926758,252.69933772087097,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,both,9,0.0001,24,1,70,1.3225464820861816,248.8795518875122,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,both,9,0.0001,24,2,70,1.27592670917511,248.1984007358551,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,close,3,0.0001,24,1,70,1.3233120441436768,262.21903681755066,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,close,3,0.0001,24,2,70,1.3062748908996582,244.5865631103516,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,close,5,0.0001,24,1,70,1.3480961322784424,264.67509150505066,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,close,5,0.0001,24,2,70,1.2926254272460938,247.15272688865664,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,close,7,0.0001,24,1,70,1.2674599885940552,257.5218172073364,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,close,7,0.0001,24,2,70,1.2957799434661863,247.14673829078677,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,close,9,0.0001,24,1,70,1.3770835399627686,264.174103975296,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,close,9,0.0001,24,2,70,1.318813681602478,246.24010252952576,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,open,3,0.0001,24,1,70,1.2240761518478394,244.4997763633728,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,open,3,0.0001,24,2,70,1.272073745727539,248.4968202114105,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,open,5,0.0001,24,1,70,1.3549919128417969,254.79831290245056,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,open,5,0.0001,24,2,70,1.2924774885177612,245.94073939323425,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,open,7,0.0001,24,1,70,1.306200385093689,247.75478625297544,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,open,7,0.0001,24,2,70,1.233259201049805,244.90755200386047,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,open,9,0.0001,24,1,70,1.3234467506408691,244.32788944244385,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,open,9,0.0001,24,2,70,1.263654708862305,247.19687914848328,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,3,0.0001,24,2,70,1.3715451955795288,246.36109828948972,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,3,0.0001,24,1,70,1.4606692790985107,250.2698528766632,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,5,0.0001,24,2,70,1.4425246715545654,247.90904426574707,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,5,0.0001,24,1,70,1.448099970817566,249.62492632865903,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,7,0.0001,24,2,70,1.3963279724121094,249.90961122512817,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,7,0.0001,24,1,70,1.3218672275543213,251.80216360092163,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,9,0.0001,24,2,70,1.4184238910675049,250.86972665786743,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,9,0.0001,24,1,70,1.34456467628479,246.38648438453677,2.0,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,200.0,True,both,3,0.0001,24,1,70,1.1343666315078735,327.434529542923,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,200.0,True,both,3,0.0001,24,2,70,1.0892422199249268,278.47213077545166,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,200.0,True,both,5,0.0001,24,1,70,1.0571324825286863,277.9951524734497,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,200.0,True,both,5,0.0001,24,2,70,1.0764786005020142,282.9140348434448,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,200.0,True,both,7,0.0001,24,1,70,1.159945011138916,287.1739921569824,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,200.0,True,both,7,0.0001,24,2,70,1.1131500005722046,288.009197473526,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,200.0,True,both,9,0.0001,24,1,70,1.0933746099472046,287.98845195770264,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,200.0,True,both,9,0.0001,24,2,70,1.0416853427886963,286.42642307281494,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,200.0,True,close,3,0.0001,24,1,70,1.0980195999145508,280.0368266105652,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,200.0,True,close,3,0.0001,24,2,70,1.086303949356079,283.8098194599152,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,200.0,True,close,5,0.0001,24,1,70,1.0863337516784668,283.85085129737854,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,200.0,True,close,5,0.0001,24,2,70,1.1527431011199951,285.097279548645,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,200.0,True,close,7,0.0001,24,1,70,1.168508529663086,283.6328115463257,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,200.0,True,close,7,0.0001,24,2,70,1.112431526184082,275.54736137390137,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,200.0,True,close,9,0.0001,24,1,70,1.121279239654541,284.509644985199,1.2,,training
